order_id,order_date,customer_id,product_id,store_id,quantity,discount_pct,category,selling_price
39037,2023-03-19,2464,19,19,3,0.05,Smartphone,42156.25
39038,2023-09-19,2630,149,3,1,0.2,Laptop,55911.2
39039,2023-02-21,912,3,7,3,0.2,Smartphone,22225.6
39040,2023-09-15,3101,109,4,4,0.05,Laptop,83741.55
39041,2023-08-09,278,101,1,4,0.15,Tablet,19338.35
39042,2023-02-08,924,6,3,4,0.05,Smartphone,46472.1
39043,2023-09-05,5000,55,1,2,0.2,Smartphone,13485.6
39044,2023-10-15,1978,29,5,4,0.1,Smartphone,35077.5
39045,2023-09-11,1282,76,18,3,0.2,Laptop,91294.4
39046,2023-04-26,3608,1,15,1,0.0,Smartphone,38219.0
39047,2023-07-16,780,72,2,3,0.1,Laptop,74631.6
39048,2023-08-02,2309,66,18,4,0.05,Smartphone,15350.1
39049,2023-04-02,2574,8,3,3,0.0,Smartphone,21496.0
39050,2023-02-01,4300,43,14,3,0.0,Laptop,62115.0
39051,2023-04-03,3867,77,7,3,0.05,TV,55943.6
39052,2023-08-20,2626,119,3,4,0.1,Accessory,3431.7
39053,2023-05-11,3249,105,10,2,0.0,Laptop,100439.0
39054,2023-11-14,2605,41,1,2,0.15,Smartphone,20679.65
39055,2023-08-11,3428,143,13,1,0.05,Laptop,52735.45
39056,2023-01-13,2665,72,8,2,0.0,Laptop,82924.0
39057,2023-11-22,2666,135,5,1,0.1,Laptop,58226.4
39058,2023-01-21,3894,88,12,1,0.2,Smartphone,15084.8
39059,2023-01-14,3741,81,10,3,0.0,Tablet,33091.0
39060,2023-12-11,2029,20,3,2,0.0,Laptop,114030.0
39061,2023-11-23,2289,145,8,1,0.2,Smartphone,17885.6
39062,2023-04-17,507,12,19,1,0.15,Smartphone,48865.65
39063,2023-05-08,2052,121,18,4,0.0,Laptop,107652.0
39064,2023-02-01,961,130,5,3,0.0,Smartphone,14025.0
39065,2023-06-18,2947,44,19,3,0.05,Laptop,57986.1
39066,2023-10-15,62,126,7,1,0.15,Accessory,1699.15
39067,2023-03-22,350,146,12,3,0.2,Laptop,40933.6
39068,2023-07-01,5,54,5,3,0.05,Smartphone,40373.1
39069,2023-12-24,2092,136,10,3,0.15,Accessory,3462.05
39070,2023-07-09,4271,92,12,2,0.1,Accessory,4210.2
39071,2023-09-12,14,142,1,3,0.1,Smartphone,41054.4
39072,2023-12-07,3968,34,7,3,0.05,Laptop,50412.7
39073,2023-10-26,3879,110,9,4,0.1,Smartphone,13505.4
39074,2023-06-15,4674,18,19,1,0.05,Tablet,35188.0
39075,2023-09-13,2846,105,20,3,0.2,Laptop,80351.2
39076,2023-07-17,2240,130,9,4,0.05,Smartphone,13323.75
39077,2023-08-01,3713,22,19,3,0.2,Laptop,72735.2
39078,2023-02-14,4423,37,15,2,0.0,Smartphone,21054.0
39079,2023-10-29,3010,62,4,4,0.05,Accessory,2874.7
39080,2023-12-26,607,131,17,4,0.2,Laptop,58097.6
39081,2023-01-13,2419,58,15,1,0.2,Laptop,50055.2
39082,2023-02-21,4765,111,10,1,0.0,Smartphone,19025.0
39083,2023-09-22,2958,102,12,2,0.1,Tablet,7582.5
39084,2023-11-21,1852,127,13,2,0.1,Smartphone,14856.3
39085,2023-02-12,939,112,15,1,0.1,Laptop,48980.7
39086,2023-01-07,2507,61,15,1,0.1,Smartphone,19174.5
39087,2023-08-18,3950,73,11,2,0.15,Smartphone,46195.8
39088,2023-02-13,4585,64,18,4,0.0,Tablet,11123.0
39089,2023-06-21,1057,85,9,2,0.05,Laptop,37155.45
39090,2023-04-12,3165,150,15,3,0.2,Accessory,2574.4
39091,2023-08-11,2886,128,5,2,0.0,Accessory,2875.0
39092,2023-03-09,1802,28,1,1,0.15,Laptop,47218.35
39093,2023-05-02,2004,77,14,1,0.2,TV,47110.4
39094,2023-03-18,2103,103,17,2,0.1,Smartphone,13539.6
39095,2023-10-27,2433,17,5,2,0.0,Smartphone,21497.0
39096,2023-10-23,3435,28,3,4,0.2,Laptop,44440.8
39097,2023-07-24,1849,32,17,2,0.2,Laptop,49036.8
39098,2023-11-14,3751,85,20,1,0.2,Laptop,31288.8
39099,2023-06-20,3728,61,16,4,0.05,Smartphone,20239.75
39100,2023-08-06,565,50,19,1,0.2,Laptop,94328.0
39101,2023-11-01,4187,84,5,1,0.1,Smartphone,39301.2
39102,2023-07-12,3561,41,20,2,0.0,Smartphone,24329.0
39103,2023-11-29,773,116,4,3,0.2,Smartphone,31460.8
39104,2023-06-02,358,85,1,4,0.05,Laptop,37155.45
39105,2023-02-10,3529,134,20,3,0.1,Tablet,24426.9
39106,2023-01-23,1978,96,10,2,0.05,Smartphone,16450.2
39107,2023-07-05,909,98,20,3,0.2,Laptop,51963.2
39108,2023-08-04,1027,58,9,1,0.15,Laptop,53183.65
39109,2023-02-12,1051,1,20,4,0.05,Smartphone,36308.05
39110,2023-12-27,4146,97,13,4,0.05,Accessory,4743.35
39111,2023-04-23,1893,148,10,2,0.05,Tablet,28740.35
39112,2023-08-19,310,72,6,1,0.15,Laptop,70485.4
39113,2023-04-20,893,38,7,3,0.1,TV,71793.9
39114,2023-05-18,568,56,18,3,0.05,Tablet,23096.4
39115,2023-04-15,628,95,15,2,0.2,Laptop,63283.2
39116,2023-11-12,1658,138,14,4,0.15,Smartphone,23646.15
39117,2023-05-20,4056,38,9,4,0.1,TV,71793.9
39118,2023-09-12,1586,94,19,4,0.2,Accessory,2264.8
39119,2023-12-15,4202,75,14,4,0.0,Tablet,44679.0
39120,2023-03-16,2904,142,4,3,0.2,Smartphone,36492.8
39121,2023-08-21,1364,87,19,2,0.0,Smartphone,19015.0
39122,2023-07-31,2331,60,13,1,0.15,Accessory,3868.35
39123,2023-02-27,3484,98,20,4,0.15,Laptop,55210.9
39124,2023-02-07,4068,60,19,3,0.15,Accessory,3868.35
39125,2023-09-19,3425,18,1,1,0.0,Tablet,37040.0
39126,2023-07-31,2490,147,13,4,0.05,Smartphone,54383.7
39127,2023-05-18,3711,74,7,2,0.1,Laptop,107205.3
39128,2023-10-09,3918,25,1,1,0.1,Accessory,4429.8
39129,2023-02-27,1443,51,10,3,0.1,Tablet,36725.4
39130,2023-09-30,4851,31,19,3,0.1,Smartphone,19227.6
39131,2023-02-22,3112,103,9,2,0.2,Smartphone,12035.2
39132,2023-07-25,1247,6,7,3,0.1,Smartphone,44026.2
39133,2023-01-05,4087,27,3,4,0.2,Smartphone,42878.4
39134,2023-11-19,3634,105,12,4,0.05,Laptop,95417.05
39135,2023-04-17,863,141,19,4,0.15,Laptop,89747.25
39136,2023-08-31,3310,134,1,1,0.05,Tablet,25783.95
39137,2023-05-28,4294,66,16,3,0.1,Smartphone,14542.2
39138,2023-06-28,1435,23,9,4,0.2,Smartphone,23160.0
39139,2023-06-23,2976,71,18,1,0.1,Laptop,36488.7
39140,2023-11-19,623,69,8,3,0.2,Smartphone,31790.4
39141,2023-05-19,3870,75,13,1,0.15,Tablet,37977.15
39142,2023-06-24,3798,3,4,1,0.2,Smartphone,22225.6
39143,2023-09-10,4057,121,3,3,0.0,Laptop,107652.0
39144,2023-09-07,2565,21,19,1,0.15,Accessory,3338.8
39145,2023-05-16,388,115,8,4,0.1,Accessory,1335.6
39146,2023-01-22,477,83,17,3,0.1,Smartphone,43680.6
39147,2023-02-07,137,93,10,3,0.1,Laptop,79664.4
39148,2023-01-27,1655,20,8,3,0.1,Laptop,102627.0
39149,2023-10-09,2534,106,17,4,0.05,Tablet,8777.05
39150,2023-10-06,936,31,20,3,0.05,Smartphone,20295.8
39151,2023-04-30,53,76,1,3,0.05,Laptop,108412.1
39152,2023-09-10,3272,43,14,1,0.05,Laptop,59009.25
39153,2023-12-25,3822,50,4,4,0.15,Laptop,100223.5
39154,2023-03-06,2912,13,4,1,0.15,Smartphone,37964.4
39155,2023-03-15,4512,81,15,2,0.05,Tablet,31436.45
39156,2023-10-30,2528,80,16,2,0.2,Smartphone,13439.2
39157,2023-11-13,1734,37,18,1,0.05,Smartphone,20001.3
39158,2023-06-23,2023,76,4,1,0.0,Laptop,114118.0
39159,2023-09-17,153,76,18,4,0.1,Laptop,102706.2
39160,2023-10-12,2414,125,9,3,0.2,Accessory,3388.8
39161,2023-03-14,78,95,1,4,0.05,Laptop,75148.8
39162,2023-03-20,4720,53,16,4,0.1,Laptop,52607.7
39163,2023-02-13,498,95,13,3,0.15,Laptop,67238.4
39164,2023-08-21,600,52,5,4,0.2,Accessory,1260.0
39165,2023-01-03,703,87,20,4,0.1,Smartphone,17113.5
39166,2023-03-20,36,118,5,4,0.2,Smartphone,47358.4
39167,2023-06-30,2917,80,9,1,0.05,Smartphone,15959.05
39168,2023-05-19,753,136,15,2,0.2,Accessory,3258.4
39169,2023-10-30,490,12,10,2,0.2,Smartphone,45991.2
39170,2023-01-07,4675,101,5,2,0.05,Tablet,21613.45
39171,2023-11-20,1319,81,20,1,0.1,Tablet,29781.9
39172,2023-08-01,933,94,13,3,0.15,Accessory,2406.35
39173,2023-01-01,4625,67,12,3,0.2,Laptop,87388.8
39174,2023-07-03,4662,1,17,2,0.0,Smartphone,38219.0
39175,2023-09-08,4249,16,17,2,0.1,Tablet,12042.9
39176,2023-08-03,1429,67,1,2,0.0,Laptop,109236.0
39177,2023-03-18,2067,68,5,1,0.15,Smartphone,19151.35
39178,2023-02-12,3971,35,8,4,0.1,Smartphone,36802.8
39179,2023-06-06,2023,65,5,1,0.0,Accessory,953.0
39180,2023-01-18,2103,70,14,2,0.15,Tablet,15197.15
39181,2023-12-09,807,122,12,1,0.0,Smartphone,24937.0
39182,2023-08-08,325,107,14,1,0.2,Laptop,33252.8
39183,2023-03-14,2172,104,8,1,0.0,Accessory,3588.0
39184,2023-07-09,3070,94,17,1,0.1,Accessory,2547.9
39185,2023-12-29,1532,125,1,4,0.15,Accessory,3600.6
39186,2023-09-19,4891,70,4,1,0.15,Tablet,15197.15
39187,2023-05-24,667,101,6,1,0.1,Tablet,20475.9
39188,2023-05-09,3325,50,11,1,0.2,Laptop,94328.0
39189,2023-10-05,781,106,20,4,0.05,Tablet,8777.05
39190,2023-10-29,3960,110,20,3,0.2,Smartphone,12004.8
39191,2023-07-09,279,87,6,2,0.15,Smartphone,16162.75
39192,2023-05-31,3649,128,11,1,0.15,Accessory,2443.75
39193,2023-11-03,2674,133,6,3,0.2,Laptop,56526.4
39194,2023-04-05,3318,66,10,2,0.1,Smartphone,14542.2
39195,2023-02-07,2639,102,12,2,0.05,Tablet,8003.75
39196,2023-06-05,1000,62,7,2,0.1,Accessory,2723.4
39197,2023-10-27,3815,95,16,1,0.0,Laptop,79104.0
39198,2023-12-13,3930,106,7,3,0.05,Tablet,8777.05
39199,2023-02-11,495,40,8,4,0.2,Accessory,2566.4
39200,2023-11-12,2787,114,20,4,0.05,Accessory,2267.65
39201,2023-05-06,4977,94,17,2,0.15,Accessory,2406.35
39202,2023-11-09,1781,53,18,2,0.15,Laptop,49685.05
39203,2023-03-18,4476,39,20,3,0.15,Smartphone,45269.3
39204,2023-04-06,3215,83,14,2,0.1,Smartphone,43680.6
39205,2023-09-20,67,4,13,4,0.1,Laptop,104726.7
39206,2023-11-03,454,91,3,1,0.15,Laptop,42072.45
39207,2023-08-13,2756,137,2,3,0.2,Laptop,47964.8
39208,2023-04-21,4792,93,3,3,0.2,Laptop,70812.8
39209,2023-08-26,1355,71,11,4,0.2,Laptop,32434.4
39210,2023-07-24,62,42,1,1,0.2,Smartphone,36430.4
39211,2023-10-15,939,133,16,3,0.2,Laptop,56526.4
39212,2023-09-20,369,31,7,3,0.2,Smartphone,17091.2
39213,2023-03-17,3611,103,4,1,0.1,Smartphone,13539.6
39214,2023-05-23,4829,41,6,2,0.1,Smartphone,21896.1
39215,2023-11-11,768,125,6,3,0.05,Accessory,4024.2
39216,2023-03-26,3305,29,10,4,0.05,Smartphone,37026.25
39217,2023-09-09,4097,28,16,4,0.15,Laptop,47218.35
39218,2023-11-29,3886,104,7,3,0.2,Accessory,2870.4
39219,2023-08-20,2878,38,7,1,0.15,TV,67805.35
39220,2023-10-22,2872,75,15,3,0.0,Tablet,44679.0
39221,2023-11-15,2240,9,17,1,0.0,Accessory,2842.0
39222,2023-05-10,2664,88,13,3,0.1,Smartphone,16970.4
39223,2023-10-12,101,141,10,4,0.1,Laptop,95026.5
39224,2023-11-13,3298,150,7,1,0.15,Accessory,2735.3
39225,2023-01-29,4476,126,9,1,0.05,Accessory,1899.05
39226,2023-08-16,834,84,6,2,0.2,Smartphone,34934.4
39227,2023-10-21,2477,42,1,3,0.1,Smartphone,40984.2
39228,2023-01-07,956,76,20,1,0.0,Laptop,114118.0
39229,2023-01-30,18,101,2,3,0.1,Tablet,20475.9
39230,2023-08-03,2734,104,10,4,0.2,Accessory,2870.4
39231,2023-04-25,2081,11,18,4,0.2,Accessory,3404.0
39232,2023-08-03,4340,94,3,4,0.1,Accessory,2547.9
39233,2023-06-13,4829,144,13,2,0.0,Smartphone,22119.0
39234,2023-06-19,2589,21,10,4,0.1,Accessory,3535.2
39235,2023-08-09,1566,103,7,1,0.1,Smartphone,13539.6
39236,2023-09-17,586,88,17,3,0.15,Smartphone,16027.6
39237,2023-07-31,774,54,11,2,0.0,Smartphone,42498.0
39238,2023-09-18,575,114,14,1,0.05,Accessory,2267.65
39239,2023-10-29,1153,102,17,3,0.05,Tablet,8003.75
39240,2023-11-27,2569,9,4,2,0.1,Accessory,2557.8
39241,2023-05-10,4914,96,9,3,0.15,Smartphone,14718.6
39242,2023-04-15,4407,40,4,1,0.0,Accessory,3208.0
39243,2023-02-23,1401,51,2,2,0.15,Tablet,34685.1
39244,2023-04-18,2832,82,17,2,0.1,Laptop,86002.2
39245,2023-11-11,1962,150,7,4,0.1,Accessory,2896.2
39246,2023-10-16,1538,109,8,1,0.2,Laptop,70519.2
39247,2023-09-12,2654,101,9,4,0.2,Tablet,18200.8
39248,2023-10-05,1785,29,12,4,0.05,Smartphone,37026.25
39249,2023-02-16,4754,2,20,3,0.1,Smartphone,44655.3
39250,2023-05-14,829,110,1,1,0.2,Smartphone,12004.8
39251,2023-01-24,2566,70,3,2,0.2,Tablet,14303.2
39252,2023-04-27,627,40,20,1,0.2,Accessory,2566.4
39253,2023-08-27,1014,97,16,1,0.1,Accessory,4493.7
39254,2023-11-03,4877,28,3,3,0.2,Laptop,44440.8
39255,2023-02-10,2575,107,9,2,0.2,Laptop,33252.8
39256,2023-09-07,4179,49,18,4,0.2,Laptop,73101.6
39257,2023-11-19,3976,132,18,3,0.15,Smartphone,42614.75
39258,2023-03-30,2647,116,7,2,0.15,Smartphone,33427.1
39259,2023-04-02,161,13,19,4,0.0,Smartphone,44664.0
39260,2023-03-22,3985,92,4,1,0.15,Accessory,3976.3
39261,2023-05-10,2612,22,18,2,0.0,Laptop,90919.0
39262,2023-04-01,1596,95,16,2,0.2,Laptop,63283.2
39263,2023-04-10,4894,7,16,1,0.1,Smartphone,50451.3
39264,2023-03-19,3273,103,9,4,0.15,Smartphone,12787.4
39265,2023-02-12,4642,38,5,4,0.05,TV,75782.45
39266,2023-05-03,2856,92,12,3,0.15,Accessory,3976.3
39267,2023-10-15,3279,145,6,3,0.0,Smartphone,22357.0
39268,2023-01-23,1309,24,9,3,0.0,Laptop,116288.0
39269,2023-05-24,2782,119,10,3,0.2,Accessory,3050.4
39270,2023-09-15,385,142,6,1,0.2,Smartphone,36492.8
39271,2023-01-07,2461,135,14,1,0.15,Laptop,54991.6
39272,2023-10-04,2030,65,11,3,0.1,Accessory,857.7
39273,2023-07-05,4830,133,18,4,0.2,Laptop,56526.4
39274,2023-04-05,2619,139,17,4,0.2,Laptop,29222.4
39275,2023-01-25,1516,21,3,3,0.05,Accessory,3731.6
39276,2023-10-18,4751,28,3,3,0.15,Laptop,47218.35
39277,2023-08-15,2761,141,14,3,0.2,Laptop,84468.0
39278,2023-06-22,4703,121,1,1,0.05,Laptop,102269.4
39279,2023-05-15,4156,149,5,3,0.0,Laptop,69889.0
39280,2023-10-15,3106,58,11,3,0.15,Laptop,53183.65
39281,2023-11-05,2750,135,6,1,0.1,Laptop,58226.4
39282,2023-03-10,4112,95,11,4,0.1,Laptop,71193.6
39283,2023-10-08,1024,26,16,2,0.05,Smartphone,15325.4
39284,2023-12-17,4576,59,2,2,0.1,Smartphone,33254.1
39285,2023-12-08,32,45,4,1,0.0,TV,51622.0
39286,2023-12-24,2448,88,1,3,0.05,Smartphone,17913.2
39287,2023-11-29,1749,74,6,3,0.0,Laptop,119117.0
39288,2023-08-19,540,68,7,2,0.1,Smartphone,20277.9
39289,2023-12-08,2938,35,13,1,0.15,Smartphone,34758.2
39290,2023-11-13,4885,74,5,1,0.2,Laptop,95293.6
39291,2023-11-03,1240,47,3,4,0.0,Accessory,2432.0
39292,2023-09-15,4473,77,12,1,0.2,TV,47110.4
39293,2023-06-22,22,110,19,3,0.0,Smartphone,15006.0
39294,2023-02-01,4121,83,12,1,0.15,Smartphone,41253.9
39295,2023-07-19,1582,108,13,3,0.15,Accessory,3137.35
39296,2023-03-21,1066,92,9,1,0.15,Accessory,3976.3
39297,2023-12-19,2593,96,10,3,0.2,Smartphone,13852.8
39298,2023-03-16,2555,28,6,2,0.1,Laptop,49995.9
39299,2023-09-21,346,20,1,3,0.1,Laptop,102627.0
39300,2023-03-26,1974,22,8,4,0.15,Laptop,77281.15
39301,2023-08-05,4911,130,11,4,0.15,Smartphone,11921.25
39302,2023-05-01,467,67,13,3,0.05,Laptop,103774.2
39303,2023-01-20,2546,144,2,4,0.0,Smartphone,22119.0
39304,2023-05-29,3384,40,6,1,0.1,Accessory,2887.2
39305,2023-01-07,153,125,18,1,0.15,Accessory,3600.6
39306,2023-03-27,4298,73,3,4,0.1,Smartphone,48913.2
39307,2023-05-27,4656,32,12,4,0.0,Laptop,61296.0
39308,2023-11-12,3891,147,7,3,0.0,Smartphone,57246.0
39309,2023-07-06,4203,146,5,3,0.05,Laptop,48608.65
39310,2023-11-21,2512,85,8,1,0.15,Laptop,33244.35
39311,2023-10-28,2959,3,11,1,0.2,Smartphone,22225.6
39312,2023-11-14,2417,88,9,2,0.1,Smartphone,16970.4
39313,2023-07-12,1601,126,2,3,0.0,Accessory,1999.0
39314,2023-10-09,3526,149,6,3,0.15,Laptop,59405.65
39315,2023-07-07,820,4,16,2,0.0,Laptop,116363.0
39316,2023-01-18,147,18,1,1,0.05,Tablet,35188.0
39317,2023-11-11,2987,37,13,2,0.0,Smartphone,21054.0
39318,2023-05-29,4614,84,15,1,0.15,Smartphone,37117.8
39319,2023-02-15,3443,30,3,2,0.1,Accessory,2673.0
39320,2023-01-12,4548,69,2,4,0.15,Smartphone,33777.3
39321,2023-08-18,1674,84,11,3,0.2,Smartphone,34934.4
39322,2023-04-23,4728,38,16,4,0.0,TV,79771.0
39323,2023-06-09,171,145,14,1,0.05,Smartphone,21239.15
39324,2023-08-15,4663,140,11,4,0.0,Laptop,79588.0
39325,2023-07-02,381,84,18,3,0.15,Smartphone,37117.8
39326,2023-02-24,2679,11,18,4,0.0,Accessory,4255.0
39327,2023-09-23,3318,95,17,4,0.05,Laptop,75148.8
39328,2023-02-04,744,24,13,3,0.1,Laptop,104659.2
39329,2023-03-21,1673,114,8,1,0.1,Accessory,2148.3
39330,2023-01-06,4929,121,4,3,0.1,Laptop,96886.8
39331,2023-05-07,691,26,14,2,0.2,Smartphone,12905.6
39332,2023-03-09,721,143,8,2,0.2,Laptop,44408.8
39333,2023-07-09,4329,139,5,1,0.0,Laptop,36528.0
39334,2023-09-01,881,41,7,3,0.15,Smartphone,20679.65
39335,2023-01-09,558,62,16,2,0.0,Accessory,3026.0
39336,2023-06-06,3526,35,5,4,0.0,Smartphone,40892.0
39337,2023-03-12,2607,41,1,2,0.0,Smartphone,24329.0
39338,2023-05-14,4540,119,14,2,0.1,Accessory,3431.7
39339,2023-10-27,569,127,1,2,0.0,Smartphone,16507.0
39340,2023-11-16,2111,144,1,2,0.2,Smartphone,17695.2
39341,2023-09-06,4570,77,12,2,0.1,TV,52999.2
39342,2023-11-19,4101,51,17,4,0.05,Tablet,38765.7
39343,2023-02-13,3986,149,12,3,0.1,Laptop,62900.1
39344,2023-04-26,2637,112,17,4,0.1,Laptop,48980.7
39345,2023-08-16,4523,146,5,2,0.1,Laptop,46050.3
39346,2023-02-26,4107,142,6,2,0.05,Smartphone,43335.2
39347,2023-09-01,894,19,8,2,0.0,Smartphone,44375.0
39348,2023-02-26,2028,72,3,3,0.1,Laptop,74631.6
39349,2023-05-23,1792,118,19,3,0.15,Smartphone,50318.3
39350,2023-07-11,2099,140,7,1,0.05,Laptop,75608.6
39351,2023-01-07,1420,69,16,4,0.05,Smartphone,37751.1
39352,2023-10-02,2421,92,15,4,0.05,Accessory,4444.1
39353,2023-05-14,4536,51,16,2,0.05,Tablet,38765.7
39354,2023-02-08,979,69,14,2,0.05,Smartphone,37751.1
39355,2023-07-12,1921,75,2,4,0.15,Tablet,37977.15
39356,2023-11-23,1678,24,12,3,0.2,Laptop,93030.4
39357,2023-01-25,3409,144,18,3,0.1,Smartphone,19907.1
39358,2023-04-12,422,90,19,2,0.1,Accessory,2453.4
39359,2023-05-31,180,73,17,2,0.0,Smartphone,54348.0
39360,2023-08-05,1431,49,3,2,0.15,Laptop,77670.45
39361,2023-08-18,2625,45,16,3,0.15,TV,43878.7
39362,2023-09-24,3279,109,8,1,0.0,Laptop,88149.0
39363,2023-06-11,2961,114,4,2,0.0,Accessory,2387.0
39364,2023-10-14,1444,128,8,3,0.05,Accessory,2731.25
39365,2023-06-15,830,148,19,3,0.05,Tablet,28740.35
39366,2023-09-04,2747,9,5,1,0.05,Accessory,2699.9
39367,2023-06-23,3565,141,1,3,0.15,Laptop,89747.25
39368,2023-01-09,1803,147,10,3,0.2,Smartphone,45796.8
39369,2023-10-03,4715,42,20,3,0.05,Smartphone,43261.1
39370,2023-02-28,2672,15,12,4,0.2,Smartphone,13852.0
39371,2023-03-26,2186,83,7,1,0.0,Smartphone,48534.0
39372,2023-05-30,4100,93,2,3,0.2,Laptop,70812.8
39373,2023-11-17,2963,78,17,4,0.2,Tablet,30620.8
39374,2023-03-01,466,15,9,4,0.1,Smartphone,15583.5
39375,2023-05-05,4460,19,16,1,0.2,Smartphone,35500.0
39376,2023-02-10,4670,36,15,1,0.05,Smartphone,20938.95
39377,2023-12-03,3279,39,5,4,0.1,Smartphone,47932.2
39378,2023-06-22,2988,84,3,3,0.05,Smartphone,41484.6
39379,2023-09-17,1536,39,4,2,0.15,Smartphone,45269.3
39380,2023-11-22,3873,25,5,2,0.1,Accessory,4429.8
39381,2023-06-22,2474,138,20,3,0.05,Smartphone,26428.05
39382,2023-07-05,1395,60,11,1,0.1,Accessory,4095.9
39383,2023-08-29,2191,64,9,1,0.0,Tablet,11123.0
39384,2023-12-05,2000,88,6,1,0.15,Smartphone,16027.6
39385,2023-04-04,3188,56,14,2,0.05,Tablet,23096.4
39386,2023-03-04,752,124,5,2,0.1,Accessory,4214.7
39387,2023-08-09,2730,17,6,1,0.2,Smartphone,17197.6
39388,2023-01-08,4111,42,1,4,0.1,Smartphone,40984.2
39389,2023-08-01,1498,118,8,1,0.0,Smartphone,59198.0
39390,2023-07-28,4130,105,19,3,0.05,Laptop,95417.05
39391,2023-07-28,2331,47,8,2,0.15,Accessory,2067.2
39392,2023-03-26,398,78,5,1,0.2,Tablet,30620.8
39393,2023-07-26,4338,80,4,3,0.1,Smartphone,15119.1
39394,2023-12-13,4227,90,9,3,0.05,Accessory,2589.7
39395,2023-06-02,2179,65,16,1,0.05,Accessory,905.35
39396,2023-06-10,3671,116,13,4,0.2,Smartphone,31460.8
39397,2023-04-26,3781,27,20,3,0.1,Smartphone,48238.2
39398,2023-12-28,4930,4,3,2,0.0,Laptop,116363.0
39399,2023-09-08,2236,120,20,2,0.2,TV,70910.4
39400,2023-07-02,422,25,10,2,0.0,Accessory,4922.0
39401,2023-06-13,3197,105,17,3,0.0,Laptop,100439.0
39402,2023-11-24,1666,82,11,2,0.2,Laptop,76446.4
39403,2023-03-21,2163,39,13,2,0.1,Smartphone,47932.2
39404,2023-01-07,4559,56,9,3,0.2,Tablet,19449.6
39405,2023-11-21,4196,108,11,4,0.1,Accessory,3321.9
39406,2023-03-28,1500,123,17,1,0.15,Smartphone,35836.85
39407,2023-01-08,718,35,5,4,0.1,Smartphone,36802.8
39408,2023-02-05,3852,114,12,2,0.0,Accessory,2387.0
39409,2023-09-08,3102,80,8,1,0.0,Smartphone,16799.0
39410,2023-04-10,2019,78,17,1,0.0,Tablet,38276.0
39411,2023-03-20,904,51,9,3,0.2,Tablet,32644.8
39412,2023-10-13,2656,33,1,4,0.2,Smartphone,29344.0
39413,2023-09-28,766,106,11,1,0.2,Tablet,7391.2
39414,2023-08-09,1812,126,18,2,0.05,Accessory,1899.05
39415,2023-07-15,2291,74,17,2,0.2,Laptop,95293.6
39416,2023-08-14,4175,69,14,1,0.05,Smartphone,37751.1
39417,2023-03-28,191,21,8,2,0.05,Accessory,3731.6
39418,2023-02-27,4942,136,7,2,0.2,Accessory,3258.4
39419,2023-06-19,3738,30,19,3,0.05,Accessory,2821.5
39420,2023-04-07,3993,54,19,3,0.2,Smartphone,33998.4
39421,2023-05-26,825,107,20,1,0.0,Laptop,41566.0
39422,2023-12-24,4924,32,10,4,0.1,Laptop,55166.4
39423,2023-01-18,1556,99,6,4,0.0,TV,36652.0
39424,2023-07-03,4211,33,6,3,0.15,Smartphone,31178.0
39425,2023-05-23,3354,37,13,2,0.0,Smartphone,21054.0
39426,2023-11-30,2528,82,14,3,0.05,Laptop,90780.1
39427,2023-03-03,3863,64,6,2,0.1,Tablet,10010.7
39428,2023-06-12,3008,82,20,1,0.1,Laptop,86002.2
39429,2023-02-09,734,29,17,3,0.15,Smartphone,33128.75
39430,2023-06-28,4990,123,8,4,0.1,Smartphone,37944.9
39431,2023-08-23,2598,120,14,4,0.2,TV,70910.4
39432,2023-03-01,1209,73,12,4,0.05,Smartphone,51630.6
39433,2023-08-16,1566,131,6,4,0.1,Laptop,65359.8
39434,2023-08-27,3827,76,20,2,0.2,Laptop,91294.4
39435,2023-02-25,2947,95,2,4,0.05,Laptop,75148.8
39436,2023-08-22,760,1,13,2,0.05,Smartphone,36308.05
39437,2023-03-25,3299,47,1,3,0.05,Accessory,2310.4
39438,2023-07-22,4036,24,11,1,0.05,Laptop,110473.6
39439,2023-02-10,3181,123,3,2,0.05,Smartphone,40052.95
39440,2023-01-17,2763,65,13,2,0.05,Accessory,905.35
39441,2023-04-15,2512,99,6,1,0.05,TV,34819.4
39442,2023-01-25,1952,30,4,1,0.05,Accessory,2821.5
39443,2023-04-03,3791,140,8,3,0.05,Laptop,75608.6
39444,2023-08-03,3415,34,3,4,0.2,Laptop,42452.8
39445,2023-07-03,1389,74,17,4,0.15,Laptop,101249.45
39446,2023-08-05,3744,132,18,4,0.05,Smartphone,47628.25
39447,2023-05-31,142,78,12,1,0.0,Tablet,38276.0
39448,2023-09-15,66,109,5,2,0.2,Laptop,70519.2
39449,2023-10-28,4806,68,8,1,0.1,Smartphone,20277.9
39450,2023-04-29,4652,52,19,2,0.1,Accessory,1417.5
39451,2023-05-14,39,129,14,1,0.2,Accessory,348.0
39452,2023-07-26,4523,123,3,1,0.2,Smartphone,33728.8
39453,2023-09-20,3615,133,10,2,0.0,Laptop,70658.0
39454,2023-11-18,64,98,3,3,0.1,Laptop,58458.6
39455,2023-07-09,1282,142,17,3,0.0,Smartphone,45616.0
39456,2023-06-07,299,112,13,1,0.05,Laptop,51701.85
39457,2023-03-17,3840,135,3,4,0.05,Laptop,61461.2
39458,2023-02-21,4948,73,9,2,0.2,Smartphone,43478.4
